book,chapter,verse,text,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
Isaiah,7.0,18.0,shall come pass day lord shall hiss fly uttermost river egypt bee land assyria,0.014014913676295853,0.014021994817073374,0.013981607340042237,0.4332957241373096,0.30600640360199916,0.2186793564272798,3
Isaiah,7.0,19.0,shall come shall rest desolate valley hole rock thorn bush,0.02086198789491576,0.020946304354569782,0.020930346332203625,0.02086096696814715,0.020907017194464493,0.8954933772556992,5
Isaiah,7.0,20.0,day shall lord shave razor hire river king assyria head hair foot shall consume beard,0.01393222697831897,0.013933851396955606,0.014086105659675325,0.41965421237382994,0.013951350937887314,0.5244422526533329,5
Isaiah,7.0,21.0,shall come pass day man shall nourish young cow sheep,0.01854845684675737,0.018651081031811657,0.34382957319227536,0.018643244336906367,0.018605898060872966,0.5817217465313763,5
Isaiah,7.0,22.0,shall come pass abundance milk shall shall eat butter butter honey shall eat leave land,0.013936414062867292,0.013932080975279211,0.01390925883194089,0.013966096650375527,0.013967145000511187,0.930289004479026,5
Isaiah,7.0,23.0,shall come pass day place shall thousand vine thousand silverling shall brier thorn,0.016693994321843823,0.016830095110921588,0.016699636482387755,0.14409839566971544,0.016725442161271385,0.78895243625386,5
Isaiah,7.0,24.0,arrow bow shall man come thither land shall brier thorn,0.01853952653948662,0.0185752175078739,0.018576776449280033,0.01866687226899241,0.01857607078080269,0.9070655364535645,5
Isaiah,7.0,25.0,hill shall digge mattock shall come thither fear brier thorn shall sending forth oxen treading less cattle,0.013902002656560483,0.013937441524943613,0.013966140148475165,0.013924087106088152,0.01392667027051568,0.9303436582934169,5
Isaiah,8.0,1.0,lord say unto thee great roll write mans pen concern mahershalalhashbaz,0.018574494422647688,0.01883938653530781,0.018665992552593276,0.3633810133441654,0.5619203609830221,0.018618752162263694,4
Isaiah,8.0,2.0,take unto faithful witness record uriah priest zechariah son jeberechiah,0.033341634701337136,0.8329421804373519,0.033362342537364656,0.033353072406654534,0.03364100437003805,0.033359765547253784,1
Isaiah,8.0,3.0,go unto prophetess conceive bare son say lord mahershalalhashbaz,0.023840054202851593,0.8800168997516272,0.024056729509196906,0.023885218902593014,0.02404651315846219,0.02415458447526908,1
Isaiah,8.0,4.0,child shall knowledge cry father mother riches damascus spoil samaria shall take away king assyria,0.015270584536284784,0.015255682917959616,0.5175384087472462,0.1943040670440778,0.015227771993497936,0.2424034847609337,2
Isaiah,8.0,5.0,lord spake unto say,0.04176505200112307,0.7898739982778891,0.04218879539751184,0.041951817548490665,0.04229214748846373,0.04192818928652175,1
Isaiah,8.0,6.0,forasmuch people refuseth water shiloah softly rejoice rezin remaliahs son,0.021002530953116168,0.8953365239536434,0.02088754707771613,0.0209068035399392,0.020943823373863368,0.02092277110172182,1
Isaiah,8.0,7.0,behold lord bringeth water river strong king assyria glory shall come channel bank,0.2035642935611209,0.012948794895090923,0.44220787545431306,0.3153864910095617,0.012919767527403881,0.012972777552509614,2
Isaiah,8.0,8.0,shall pass judah shall overflow shall reach neck stretching wing shall fill breadth thy land o immanuel,0.9047195588686402,0.01901992920391352,0.018994135116758386,0.019088269022406335,0.01889914992067976,0.01927895786760185,0
Isaiah,8.0,9.0,associate o ye people ye shall break piece ear ye far country gird ye shall break piece gird ye shall break piece,0.9354997735172406,0.01296184140277489,0.012872054022909472,0.01288053014241644,0.012884587691763932,0.012901213222894704,0
Isaiah,8.0,10.0,counsel shall come nought speak word shall stand god,0.02092420227071939,0.8952552488341827,0.020914950303738977,0.02098671154164542,0.021012638206016676,0.020906248843696806,1
Isaiah,8.0,11.0,lord spake strong hand instruct walk way people say,0.016716934875898357,0.5058854017500094,0.4269832105450186,0.01682802557076109,0.01679575795632361,0.016790669301989008,1
Isaiah,8.0,12.0,ye confederacy people shall confederacy fear ye fear afraid,0.033365114517976684,0.03355846190100149,0.8323554402439761,0.03364712618815911,0.033475990729428376,0.03359786641945824,2
Isaiah,8.0,13.0,sanctify lord host let fear let dread,0.023828183100250703,0.023911107724709727,0.02406356838967032,0.8802793211670544,0.024007114048995075,0.02391070556931965,3
Isaiah,8.0,14.0,shall sanctuary stone stumble rock offence house israel gin snare inhabitant jerusalem,0.016696525310221012,0.2834342947906305,0.6495068816093587,0.016770366166859257,0.01673153549158765,0.016860396631342974,2
Isaiah,8.0,15.0,shall stumble fall break snare take,0.03344163915472951,0.03395708322779198,0.03362845754765074,0.033490935059107545,0.03335586986010978,0.8321260151506105,5
Isaiah,8.0,16.0,bind testimony seal law disciple,0.033334900374759474,0.46539204087181707,0.03341976725683348,0.03333445364917301,0.40051517224204025,0.03400366560537663,1
Isaiah,8.0,17.0,wait lord hideth face house jacob look,0.023912206078140413,0.023999122858857143,0.880258756029064,0.023872042190553427,0.024025143535694134,0.023932729307690907,2
Isaiah,8.0,18.0,behold child lord hath give sign wonder israel lord host dwelleth mount zion,0.12592595115644978,0.013940935951272045,0.5480459466858277,0.013979346533387066,0.28418267662388397,0.013925143049179425,2
Isaiah,8.0,19.0,shall unto seek unto familiar spirit unto wizard peep mutter people seek unto god living dead,0.013956042056738586,0.013921470649738362,0.9302738452014695,0.013923635693957465,0.013995918973828183,0.013929087424267877,2
Isaiah,8.0,20.0,law testimony speak accord word light,0.02394619606919532,0.8801465080594987,0.0238835926256945,0.024090725303611837,0.023852120599204434,0.024080857342795147,1
Isaiah,8.0,21.0,shall pass hardly bestead hungry shall come pass shall hungry shall fret curse king god look upward,0.01517799715183936,0.9238151984087483,0.015204803191154458,0.015221528086048602,0.015310527231436624,0.015269945930772875,1
Isaiah,8.0,22.0,shall look unto earth behold trouble darkness dimness anguish shall drive darkness,0.25772303911787087,0.01680065000500276,0.016829746247134195,0.016822802905714473,0.24536849557487253,0.44645526614940506,5
Isaiah,9.0,1.0,dimness shall vexation lightly afflict land zebulun land naphtali afterward grievously afflict way sea jordan galilee nation,0.015171994069693327,0.015221494858283113,0.015361064621122108,0.015322160834429523,0.015209887586025567,0.9237133980304464,5
Isaiah,9.0,2.0,people walk darkness see great light dwell land shadow death hath light shine,0.014081030362638601,0.013953989532166648,0.5429648855482705,0.40107711529061735,0.013967287858377385,0.013955691407929533,2
Isaiah,9.0,3.0,thou hast multiply nation increase joy joy thee accord joy harvest man rejoice divide spoil,0.012007562984556358,0.9398755548940355,0.012053698733840568,0.012024041166431207,0.01200845811495995,0.012030684106176425,1
Isaiah,9.0,4.0,thou hast break yoke burden staff shoulder rod oppressor day midian,0.015479782734813787,0.015227508609054242,0.015407762019850387,0.4473004196475656,0.015402306029270393,0.49118222095944547,5
Isaiah,9.0,5.0,battle warrior confused noise garment roll blood shall burning fuel fire,0.021059508512384906,0.020897927427773213,0.021094417373597855,0.8949603539542806,0.021114885658654464,0.020872907073308914,3
Isaiah,9.0,6.0,unto child bear unto son give government shall shoulder shall call wonderful counsellor mighty god everlasting father prince peace,0.011982719127594105,0.01196770633486501,0.012037042437354982,0.011938355719453921,0.9400934066520117,0.011980769728720343,4
Isaiah,9.0,7.0,increase government peace shall end throne david kingdom order establish judgment justice henceforth zeal lord host perform,0.3499884967081877,0.3198637749941751,0.009916418816918564,0.009845621437172125,0.300534663779088,0.009851024264458505,0
Isaiah,9.0,8.0,lord send word jacob hath light israel,0.024009976596825286,0.024418753744297333,0.879642302775237,0.02403426398529427,0.023970043646884043,0.023924659251462213,2
Isaiah,9.0,9.0,people shall know ephraim inhabitant samaria pride stoutness heart,0.02088518122254344,0.021022647775555615,0.021104183097420112,0.020903107771884668,0.02092809571653195,0.8951567844160643,5
Isaiah,9.0,10.0,brick fall build hewn stone sycomore cut change cedar,0.020907428439690085,0.5685766863848876,0.020881695474545253,0.3477028198787755,0.020946969309836326,0.02098440051226529,1
Isaiah,9.0,11.0,lord shall set adversary rezin join enemy,0.023904898404515033,0.4652010622598294,0.023982883707872445,0.023884930305543707,0.4390446339924868,0.02398159132975276,1
Isaiah,9.0,12.0,syrians philistines shall devour israel open mouth anger turn away hand stretch,0.015178460566067226,0.015173088656077777,0.015307487600572952,0.9238074534518361,0.015276397186811971,0.015257112538633998,3
Isaiah,9.0,13.0,people turneth unto smiteth seek lord host,0.0278923695955637,0.027881463503957912,0.8604773249225524,0.02795489344738198,0.02792860607657225,0.027865342453971733,2
Isaiah,9.0,14.0,lord cut israel head tail branch rush day,0.018645602613457008,0.01859409621477942,0.018733379777977104,0.906523921103481,0.01875235561497798,0.01875064467532753,3
Isaiah,9.0,15.0,ancient honourable head prophet teacheth lie tail,0.8952058359330538,0.02112624598922229,0.020903318268454256,0.020918044573849336,0.020889333348357488,0.020957221887062803,0
Isaiah,9.0,16.0,leader people cause err lead destroy,0.02391276913101638,0.5068315761757117,0.024044359119704626,0.023911065832076587,0.39741232742334914,0.023887902318141422,1
Isaiah,9.0,17.0,lord shall joy young man shall mercy fatherless widow hypocrite evildoer mouth speaketh folly anger turn away hand stretch,0.009959645383437793,0.00985072497481264,0.00986161864843078,0.950532458551775,0.009851972988930317,0.009943579452613437,3
Isaiah,9.0,18.0,wickedness burneth fire shall devour brier thorn shall kindle thicket forest shall mount like lifting smoke,0.012846706490861816,0.012851262967566033,0.012928027913516433,0.012896707313512177,0.9354154369368132,0.01306185837773033,4
Isaiah,9.0,19.0,wrath lord host land darken people shall fuel fire man shall spare brother,0.015273959507551426,0.0152271332751902,0.015284203270268302,0.6790051581371768,0.015265278034327714,0.2599442677754856,3
Isaiah,9.0,20.0,shall snatch right hand hungry shall eat left hand shall satisfied shall eat man flesh arm,0.01391558571728984,0.013937609417307215,0.01395123087527904,0.013957269715172733,0.42807003521272946,0.5161682690622217,5
Isaiah,9.0,21.0,manasseh ephraim ephraim manasseh shall judah anger turn away hand stretch,0.18508354117708348,0.01870385069780086,0.01861320589498523,0.018740239314352935,0.01855714194422895,0.7403020209715485,5
Isaiah,10.0,1.0,woe unto decree unrighteous decree write grievousness prescribe,0.03337299384403174,0.03347120819595281,0.03345111053715925,0.8324904814394504,0.03380031057581372,0.033413895407592216,3
Isaiah,10.0,2.0,turn aside needy judgment away right poor people widow prey rob fatherless,0.9354861161598839,0.012860888349620394,0.012908281616306033,0.01299231866927769,0.012848143842788,0.01290425136212402,0
Isaiah,10.0,3.0,ye day visitation desolation shall come far ye flee help ye leave glory,0.5132360315047102,0.01869726251943375,0.018652655720415412,0.018757113558229833,0.01861660379498363,0.4120403329022271,0
Isaiah,10.0,4.0,shall bow prisoner shall fall slain anger turn away hand stretch,0.016700260382290572,0.016719455918939783,0.016754444414182196,0.9162376933176214,0.016705121385323093,0.016883024581643005,3
Isaiah,10.0,5.0,o assyrian rod anger staff hand indignation,0.02406917427887605,0.02387459116273177,0.023890259834301725,0.4036579444991858,0.5005125209639836,0.023995509260921,4
Isaiah,10.0,6.0,send hypocritical nation people wrath charge spoil prey tread like mire street,0.015212286947690697,0.015242962474479923,0.9237335018839932,0.015282240249428406,0.015246147683340249,0.015282860761067487,2
Isaiah,10.0,7.0,howbeit meaneth doth heart think heart destroy cut nation,0.020927576346090236,0.020918875607037205,0.02112776159147736,0.021030754033324443,0.020970337443197356,0.8950246949788734,5
Isaiah,10.0,8.0,saith prince altogether king,0.042151870446016704,0.04206595703306891,0.7896903058853797,0.042438979958927495,0.04189979212316497,0.04175309455344228,2
Isaiah,10.0,9.0,calno carchemish hamath arpad samaria damascus,0.04166752677599939,0.041667151863401676,0.04166720664378301,0.04258540058787779,0.04166715557888897,0.7907455585500491,5
Isaiah,10.0,10.0,hand hath find kingdom idol graven image excel jerusalem samaria,0.6126928315825764,0.02095960971815501,0.02092588121979036,0.02095488453941289,0.020954754782589964,0.30351203815747535,0
Isaiah,10.0,11.0,shall unto samaria idol jerusalem idol,0.034195280405876716,0.034419115537128425,0.03367680268206527,0.03334824524700789,0.03333345406565016,0.8310271020622715,5
Isaiah,10.0,12.0,wherefore shall come pass lord hath perform work mount zion jerusalem punish fruit stout heart king assyria glory high look,0.009387752847152219,0.5809725159936577,0.009403214363860147,0.3814336817931765,0.009398211147949325,0.009404623854204286,1
Isaiah,10.0,13.0,saith strength hand wisdom prudent remove bound people rob treasure inhabitant like valiant man,0.01196861286104808,0.011988071315820028,0.9400600013028152,0.011964909477283698,0.011967097750396382,0.012051307292636499,2
Isaiah,10.0,14.0,hand hath find nest rich people gathereth egg leave gather earth move wing open mouth peep,0.011968039839109608,0.0119317456427377,0.0119936866514273,0.9401824335973992,0.011970289726540878,0.011953804542785364,3
Isaiah,10.0,15.0,shall axe boast heweth therewith shall saw magnify shaketh rod shake lift staff lift wood,0.014017865797348933,0.013892689733372227,0.013889064347777312,0.013957964037252071,0.9302806903800683,0.013961725704181041,4
Isaiah,10.0,16.0,shall lord lord host send fat one leanness glory shall kindle burning like burning fire,0.013913272362025001,0.013974236758728284,0.9301995807199398,0.01397049054720724,0.013967295886397236,0.013975123725702423,2
Isaiah,10.0,17.0,light israel shall fire holy flame shall burn devour thorn brier day,0.016724774682148866,0.016728317624721187,0.5772141675940785,0.016870599093603642,0.016788668341751644,0.3556734726636962,2
Isaiah,10.0,18.0,shall consume glory forest fruitful field soul body shall standardbearer fainteth,0.01858763523584517,0.018590894737970053,0.01870014532143264,0.018611061704708772,0.9069246915652291,0.01858557143481422,4
